6,3,4,22,24,6,300,300,2
6,4,4,22,25,6,300,300,2
7,4,5,22,25,7,300,300,2
7,5,5,21,24,7,300,300,2
7,6,5,19,24,7,300,300,2
7,6,5,20,26,7,300,300,2
7,6,5,20,27,7,300,300,2
7,6,5,20,29,7,300,300,2
7,6,5,20,30,7,300,300,2
7,6,5,18,30,7,300,300,2
7,6,5,17,31,7,300,300,2
7,5,5,18,31,7,300,300,2
7,5,5,18,31,7,300,300,2
7,5,5,20,31,7,300,300,2
7,5,4,20,32,7,300,300,2
5,3,4,20,33,5,300,300,2
6,4,3,18,32,6,300,300,2
6,4,3,15,31,6,300,300,2
6,4,3,16,33,6,300,300,2
6,4,3,19,35,6,300,300,2
6,4,3,20,37,6,300,300,2
6,4,3,20,37,6,300,300,2
6,4,3,18,38,6,300,300,2
6,4,4,17,38,6,300,300,2
6,4,4,17,39,6,300,300,2
6,4,4,18,39,6,300,300,2
6,4,4,18,39,6,300,300,2
6,4,4,18,39,6,300,300,2
6,4,4,16,36,6,300,300,2
6,4,4,15,35,6,300,300,2
5,4,4,17,39,5,300,300,2
5,5,4,16,40,5,300,300,2
5,5,3,17,41,5,300,300,2
6,5,3,17,41,6,300,300,2
6,6,4,17,41,6,300,300,2
6,6,4,16,41,6,300,300,2
6,7,4,17,41,6,300,300,1
6,7,4,18,41,6,300,300,1
6,7,4,15,40,6,300,300,1
6,8,4,16,39,6,300,300,1
6,8,5,15,37,6,300,300,1
6,8,6,13,29,6,300,300,1
6,9,7,11,22,6,300,300,1
6,9,7,11,15,6,300,300,1
6,10,7,7,10,6,300,300,1
7,11,9,3,6,7,300,300,1
7,11,9,3,6,7,300,300,1
7,11,9,3,6,7,300,300,1
7,16,18,0,3,7,300,300,1
7,17,22,0,3,7,300,300,1
8,19,25,0,4,8,300,300,1
8,21,29,0,4,8,300,300,1
9,22,34,0,3,9,300,300,1
9,23,36,0,3,9,300,300,1
9,24,41,0,2,9,300,300,1
9,25,44,0,2,9,300,300,1
9,26,46,0,1,9,300,300,1
9,27,53,0,2,9,300,300,1
9,28,60,0,3,9,300,300,1
9,29,65,2,3,9,300,300,1
9,29,70,4,3,9,300,300,1
9,30,75,7,3,9,300,300,1
9,30,78,8,3,9,300,300,1
8,30,83,11,3,8,300,300,1
8,30,85,13,5,8,300,300,1
7,30,88,17,5,7,300,300,1
7,28,89,21,5,7,300,300,1
7,27,90,25,6,7,300,300,1
7,26,91,31,6,7,300,300,1
7,25,92,36,6,7,300,300,1
7,24,93,40,6,7,300,300,1
7,23,92,44,6,7,300,300,1
6,23,92,50,6,6,300,300,1
6,22,87,57,6,6,300,300,1
6,21,84,65,6,6,300,300,1
6,20,81,72,6,6,300,300,1
6,19,76,81,6,6,300,300,1
5,18,70,90,7,5,300,300,1
5,17,68,93,7,5,300,300,1
5,14,58,105,8,5,300,300,1
4,13,52,111,9,4,300,300,1
4,12,45,117,9,4,300,300,1
4,11,38,116,9,4,300,300,1
4,10,33,120,9,4,300,300,1
4,9,27,129,10,4,300,300,1
4,8,20,130,10,4,300,300,1
4,7,15,127,11,4,300,300,1
4,6,12,122,11,4,300,300,1
4,6,9,114,11,4,300,300,1
4,5,8,108,11,4,300,300,1
4,5,6,94,10,4,300,300,1
4,5,6,86,10,4,300,300,1
4,5,5,74,10,4,300,300,1
4,5,5,66,10,4,300,300,1
4,5,5,53,10,4,300,300,1
4,6,5,39,9,4,300,300,1
4,6,5,33,9,4,300,300,1
4,6,5,28,8,4,300,300,1
4,6,5,21,8,4,300,300,1
4,7,6,15,8,4,300,300,1
4,7,7,11,9,4,300,300,1
4,7,8,7,10,4,300,300,1
0,1,4,4,0,0,300,300,1
3,7,10,2,10,3,300,300,1
3,7,11,0,11,3,300,300,1
3,7,11,0,11,3,300,300,1
3,7,11,0,12,3,300,300,1
3,7,12,0,14,3,300,300,1
3,7,12,0,14,3,300,300,1
3,7,12,0,15,3,300,300,1
3,7,11,0,16,3,300,300,1
3,6,11,0,17,3,300,300,1
3,6,10,0,17,3,300,300,1
3,5,10,0,17,3,300,300,1
3,5,9,0,16,3,300,300,1
3,4,8,1,18,3,300,300,1
3,4,7,2,18,3,300,300,1
3,3,6,3,18,3,300,300,1
3,3,6,4,19,3,300,300,1
3,3,5,5,19,3,300,300,1
3,2,4,7,20,3,300,300,1
3,2,3,7,20,3,300,300,1
3,2,2,8,21,3,300,300,2
4,1,1,8,22,4,300,300,2
4,1,0,7,22,4,300,300,2
4,1,0,7,22,4,300,300,2
4,1,0,7,22,4,300,300,2
4,1,0,6,21,4,300,300,2
4,1,0,8,22,4,300,300,2
5,1,0,8,23,5,300,300,2
5,1,0,8,23,5,300,300,2
5,1,0,7,24,5,300,300,2
5,2,0,7,24,5,300,300,2
4,1,1,7,24,4,300,300,2
5,2,1,6,24,5,300,300,2
5,2,1,6,25,5,300,300,2
5,2,0,4,25,5,300,300,2
5,2,0,4,24,5,300,300,2
5,2,0,4,23,5,300,300,2
5,2,0,4,26,5,300,300,2
5,2,0,4,26,5,300,300,2
6,2,0,5,27,6,300,300,2
6,2,0,5,27,6,300,300,2
6,2,0,5,27,6,300,300,2
6,2,0,5,27,6,300,300,2
7,2,0,5,28,7,300,300,2
7,2,0,5,29,7,300,300,2
7,2,0,3,30,7,300,300,2
7,2,0,3,30,7,300,300,2
7,2,0,3,29,7,300,300,2
7,2,0,4,32,7,300,300,2
8,3,0,4,35,8,300,300,2
8,3,0,4,37,8,300,300,2
8,3,0,4,38,8,300,300,2
9,3,0,3,39,9,300,300,3
9,3,0,3,40,9,300,300,3
9,3,0,3,41,9,300,300,3
7,2,1,4,41,7,300,300,3
6,2,1,4,39,6,300,300,2
5,2,2,4,36,5,300,300,2
4,2,3,4,32,4,300,300,2
4,3,4,4,34,4,300,300,2
4,3,4,5,34,4,300,300,2
4,3,4,5,33,4,300,300,3
4,3,4,5,33,4,300,300,3
4,3,4,5,33,4,300,300,2
4,3,4,5,33,4,300,300,2
3,4,7,9,21,3,300,300,2
3,4,8,9,21,3,300,300,2
3,4,9,10,18,3,300,300,2
3,4,10,11,17,3,300,300,2
3,5,11,13,16,3,300,300,2
3,5,12,15,14,3,300,300,2
3,5,13,17,13,3,300,300,1
3,5,13,18,13,3,300,300,1
4,6,15,20,11,4,300,300,1
4,6,13,23,11,4,300,300,1
4,6,12,24,11,4,300,300,1
5,6,11,26,12,5,300,300,1
5,6,10,27,12,5,300,300,1
5,6,9,28,12,5,300,300,1
6,6,8,29,12,6,300,300,1
6,7,7,27,11,6,300,300,1
6,7,6,25,11,6,300,300,1
7,8,6,26,10,7,300,300,1
7,9,6,24,9,7,300,300,1
7,10,7,22,8,7,300,300,1
7,10,7,22,8,7,300,300,1
7,10,7,22,8,7,300,300,1
7,14,13,12,5,7,300,300,1
7,15,16,8,4,7,300,300,1
7,17,19,5,4,7,300,300,1
8,18,23,3,2,8,300,300,1
8,21,27,1,3,8,300,300,1
8,22,32,0,3,8,300,300,1
8,24,37,0,3,8,300,300,1
9,25,40,0,3,9,300,300,1
9,26,48,0,3,9,300,300,1
9,28,54,0,3,9,300,300,1
9,30,62,0,2,9,300,300,2
9,32,69,0,2,9,-300,-300,2
10,35,79,1,3,10,-300,-300,3
10,37,85,2,3,10,-300,-300,3
10,37,83,2,3,10,-300,-300,3
9,34,78,2,3,9,-300,-300,3
9,32,72,2,3,9,-300,-300,3
8,28,63,2,3,8,-300,-300,1
7,23,53,1,4,7,-300,-300,1
5,20,44,2,4,5,-300,-300,1
5,18,39,2,5,5,-300,-300,1
5,18,37,1,4,5,-300,-300,1
5,18,35,1,4,5,300,300,1
6,17,34,1,4,6,300,300,1
6,17,33,0,4,6,300,300,1
6,17,33,0,4,6,300,300,1
6,17,33,0,4,6,300,300,1
6,17,34,1,4,6,300,300,1
6,17,35,1,4,6,300,300,1
6,17,36,1,4,6,300,300,1
6,18,38,1,5,6,300,300,1
6,18,39,1,5,6,300,300,1
6,18,41,2,5,6,300,300,1
6,18,41,2,5,6,300,300,1
6,18,41,2,5,6,300,300,1
6,18,41,2,5,6,300,300,1
6,18,41,2,5,6,300,300,1
5,17,50,14,5,5,300,300,1
5,16,50,19,5,5,300,300,1
5,14,47,23,5,5,300,300,1
4,13,44,27,5,4,300,300,1
4,12,41,33,5,4,300,300,1
0,0,25,31,0,0,300,300,1
3,9,33,42,5,3,300,300,1
3,9,30,45,6,3,300,300,1
3,8,26,51,6,3,300,300,1
3,7,21,56,6,3,300,300,1
3,6,17,61,6,3,300,300,2
3,5,13,63,6,3,300,300,2
3,4,11,64,6,3,300,300,2
3,4,12,65,7,3,300,300,2
3,5,12,59,7,3,300,300,2
3,5,12,64,7,3,300,300,2
3,5,12,66,8,3,300,300,2
3,6,13,70,8,3,300,300,2
3,6,13,72,7,3,300,300,1
3,6,14,72,6,3,300,300,1
4,7,14,74,6,4,300,300,1
4,7,13,74,6,4,300,300,1
4,7,11,73,6,4,300,300,1
4,7,9,68,6,4,300,300,1
4,7,7,62,6,4,300,300,1
4,7,6,54,6,4,300,300,1
4,7,6,54,6,4,300,300,1
4,7,6,54,6,4,300,300,1
4,7,6,54,6,4,300,300,1
5,9,9,28,7,5,300,300,1
5,10,10,21,7,5,300,300,1
5,11,12,16,8,5,300,300,1
0,0,0,0,0,0,300,300,1
5,12,14,7,9,5,300,300,1
5,12,15,5,10,5,300,300,1
5,12,17,3,10,5,300,300,1
5,12,19,1,11,5,300,300,1
5,13,21,0,11,5,300,300,1
5,14,24,0,11,5,300,300,1
5,15,25,0,11,5,300,300,1
5,15,25,0,12,5,300,300,1
5,15,26,0,12,5,300,300,1
5,14,26,0,12,5,300,300,1
5,13,27,0,12,5,300,300,1
5,13,28,1,12,5,300,300,1
4,12,28,3,12,4,300,300,1
4,11,28,4,13,4,300,300,1
4,10,28,7,13,4,300,300,1
4,10,28,9,12,4,300,300,1
4,10,27,12,12,4,300,300,1
4,9,26,14,13,4,300,300,1
4,8,25,16,13,4,300,300,1
4,8,24,18,13,4,300,300,1
4,7,22,20,14,4,300,300,1
4,7,21,22,14,4,300,300,1
4,6,18,25,14,4,300,300,1
4,6,16,26,14,4,300,300,1
4,6,15,27,14,4,300,300,1
4,6,14,29,15,4,300,300,1
4,6,13,30,15,4,300,300,1
4,6,12,31,15,4,300,300,1
4,6,11,33,15,4,300,300,2
3,6,9,34,15,3,300,300,2
4,5,7,36,14,4,300,300,2
4,5,7,36,14,4,300,300,2
4,5,7,36,14,4,300,300,2
4,4,7,36,14,4,300,300,2
4,4,7,35,14,4,300,300,2
4,4,7,32,13,4,300,300,2
4,4,7,32,14,4,300,300,2
4,3,7,36,14,4,300,300,2
4,3,7,36,14,4,300,300,2
4,3,7,37,14,4,300,300,2
4,3,7,39,14,4,300,300,2
4,3,7,40,14,4,300,300,2
4,4,7,41,14,4,300,300,2
4,4,7,41,14,4,300,300,2
5,4,7,41,14,5,300,300,2
5,4,8,42,14,5,300,300,2
5,5,9,43,15,5,300,300,2
5,5,9,43,15,5,300,300,2
5,5,9,43,15,5,300,300,2
5,5,8,39,15,5,300,300,2
4,5,8,39,15,4,300,300,2
4,5,8,42,15,4,300,300,2
4,0,1,40,10,4,300,300,2
4,5,6,46,16,4,300,300,2
4,5,6,46,17,4,300,300,2
4,5,6,46,16,4,300,300,2
5,5,6,45,16,5,300,300,2
5,5,6,45,15,5,300,300,2
5,5,6,45,15,5,300,300,2
5,5,6,45,15,5,300,300,2
5,5,5,45,16,5,300,300,2
5,5,5,42,16,5,300,300,2
5,5,5,37,16,5,300,300,2
5,5,5,40,18,5,300,300,2
6,5,5,40,18,6,300,300,2
6,5,5,40,19,6,300,300,2
0,0,0,6,0,0,300,300,2
4,3,5,37,18,4,300,300,2
6,5,5,38,19,6,300,300,2
6,5,5,37,20,6,300,300,2
6,5,5,35,21,6,300,300,2
6,5,4,35,22,6,300,300,2
6,5,4,31,22,6,300,300,2
6,4,3,27,21,6,300,300,2
6,3,3,29,23,6,300,300,2
6,3,3,31,24,6,300,300,2
6,3,3,30,25,6,300,300,2
6,3,3,30,26,6,300,300,2
6,4,3,28,28,6,300,300,2
6,4,3,26,29,6,300,300,2
6,4,3,25,30,6,300,300,2
6,4,3,25,31,6,300,300,2
6,4,3,24,32,6,300,300,2
6,4,3,20,32,6,300,300,2
5,4,3,20,31,5,300,300,2
5,4,2,20,36,5,300,300,2
5,5,2,19,38,5,300,300,2
5,5,2,18,41,5,300,300,2
5,5,2,18,42,5,300,300,2
5,6,3,18,44,5,300,300,2
0,0,0,0,11,0,300,300,2
5,6,4,15,48,5,300,300,2
5,6,4,13,49,5,300,300,2
5,6,4,13,49,5,300,300,1
5,7,5,11,45,5,300,300,1
3,6,4,10,24,3,300,300,1
6,9,6,11,10,6,300,300,1
7,10,7,8,5,7,300,300,1
0,0,0,0,0,0,300,300,1
7,13,13,3,2,7,300,300,1
7,15,15,1,2,7,300,300,1
8,17,20,0,3,8,300,300,1
8,20,25,0,3,8,300,300,1
9,23,31,0,2,9,300,300,1
10,25,37,0,2,10,300,300,1
10,27,43,0,1,10,300,300,1
10,29,50,0,1,10,300,300,1
10,29,50,0,1,10,300,300,1
10,34,68,0,1,10,300,300,1
10,35,78,2,1,10,300,300,1
10,37,87,4,2,10,300,300,1
10,38,98,7,3,10,300,300,1
10,39,106,11,5,10,300,300,1
10,40,112,13,6,10,300,300,1
10,41,122,15,6,10,300,300,1
10,42,132,19,6,10,300,300,1
10,42,142,23,6,10,300,300,1
10,43,151,28,6,10,300,300,1
10,43,161,34,6,10,300,300,1
9,42,169,41,5,9,300,300,1
9,41,177,49,5,9,300,300,1
9,40,180,58,5,9,300,300,1
8,36,178,69,5,8,300,300,1
8,35,184,77,5,8,300,300,1
8,34,179,91,5,8,300,300,1
7,33,173,101,6,7,300,300,1
7,31,167,117,7,7,300,300,1
7,29,159,132,7,7,300,300,1
7,28,152,144,7,7,300,300,1
6,26,140,161,8,6,300,300,1
6,23,125,181,8,6,300,300,1
5,22,111,201,7,5,300,300,1
5,19,94,215,7,5,300,300,1
4,17,76,218,7,4,300,300,1
4,13,59,241,7,4,300,300,1
4,11,46,247,7,4,300,300,1
4,9,30,240,8,4,300,300,1
4,8,20,227,9,4,300,300,1
4,7,16,216,9,4,300,300,1
4,6,12,198,9,4,300,300,1
4,6,9,177,9,4,300,300,1
4,6,7,152,9,4,300,300,1
4,5,6,126,9,4,300,300,1
4,5,6,95,7,4,300,300,1
4,5,6,68,7,4,300,300,1
4,6,6,56,6,4,300,300,1
4,6,6,42,6,4,300,300,1
4,6,6,35,6,4,300,300,1
4,6,6,28,6,4,300,300,1
3,7,7,20,6,3,300,300,1
3,7,8,13,6,3,300,300,1
0,0,0,0,0,0,300,300,1
2,5,8,4,4,2,300,300,1
3,7,11,2,7,3,300,300,1
3,7,12,0,8,3,300,300,1
3,7,12,0,8,3,300,300,1
3,7,13,0,9,3,300,300,1
3,7,13,0,9,3,300,300,1
3,7,12,0,11,3,300,300,1
3,7,12,0,12,3,300,300,1
3,6,11,0,13,3,300,300,1
3,6,10,0,14,3,300,300,1
3,5,9,0,15,3,300,300,1
3,5,9,0,16,3,300,300,1
3,4,8,2,16,3,300,300,1
3,4,7,3,16,3,300,300,1
3,3,6,4,17,3,300,300,1
3,3,5,5,18,3,300,300,1
3,2,4,6,18,3,300,300,1
3,2,4,6,19,3,300,300,2
3,2,2,7,19,3,300,300,2
3,1,2,7,19,3,300,300,2
3,1,2,7,19,3,300,300,2
3,1,2,8,18,3,300,300,2
3,1,2,8,18,3,300,300,2
3,1,2,8,17,3,300,300,2
3,1,2,8,16,3,300,300,2
3,1,2,7,15,3,300,300,2
3,1,2,9,16,3,300,300,2
3,1,2,10,16,3,300,300,2
3,1,2,10,16,3,300,300,2
3,1,2,11,17,3,300,300,2
3,1,2,12,16,3,300,300,1
3,2,3,11,15,3,300,300,1
3,2,2,11,16,3,300,300,2
3,2,2,11,16,3,300,300,2
3,2,2,11,16,3,300,300,2
3,2,2,11,16,3,300,300,2
4,1,1,10,15,4,300,300,2
4,2,1,10,17,4,300,300,2
4,2,1,10,18,4,300,300,2
4,2,1,10,18,4,300,300,2
4,2,1,11,18,4,300,300,2
4,2,1,11,17,4,300,300,2
4,1,1,11,17,4,300,300,2
4,1,1,11,18,4,300,300,2
4,1,1,10,18,4,300,300,2
4,1,1,9,18,4,300,300,2
4,1,1,8,18,4,300,300,2
4,2,1,10,20,4,300,300,2
4,2,1,10,20,4,300,300,3
4,2,1,10,21,4,300,300,2
4,2,1,10,21,4,300,300,2
3,1,2,11,22,3,300,300,2
3,1,3,11,22,3,300,300,2
3,2,3,11,22,3,300,300,2
3,2,4,12,22,3,300,300,2
3,2,4,12,22,3,300,300,2
3,2,4,12,21,3,300,300,2
3,2,4,12,19,3,300,300,2
3,2,4,12,18,3,300,300,2
3,3,4,13,19,3,300,300,2
3,3,4,14,19,3,300,300,2
3,3,4,14,20,3,300,300,2
3,3,5,15,19,3,300,300,2
3,3,6,16,18,3,300,300,2
3,3,6,17,17,3,300,300,2
3,3,6,18,16,3,300,300,2
3,3,7,19,15,3,300,300,2
0,1,6,17,12,0,300,300,1
3,4,7,19,13,3,300,300,1
3,3,7,19,14,3,300,300,1
3,3,7,19,14,3,300,300,1
3,3,5,24,15,3,300,300,1
3,3,5,26,15,3,300,300,1
3,3,4,25,15,3,300,300,1
3,3,3,23,15,3,300,300,1
4,3,2,21,16,4,300,300,1
4,3,2,20,16,4,300,300,1
4,4,2,17,17,4,300,300,1
4,4,2,16,18,4,300,300,1
4,5,2,14,19,4,300,300,1
0,0,0,0,0,0,300,300,1
3,6,3,8,20,3,300,300,1
3,7,4,9,20,3,300,300,1
3,7,5,7,21,3,300,300,1
3,7,6,5,22,3,300,300,1
3,7,7,2,23,3,300,300,1
3,7,7,1,25,3,300,300,1
3,7,8,0,26,3,300,300,1
3,7,8,0,29,3,300,300,1
3,8,9,0,31,3,300,300,1
3,8,9,0,33,3,300,300,1
3,8,10,0,33,3,300,300,1
3,8,11,0,33,3,300,300,1
3,8,11,0,34,3,300,300,1
3,8,11,0,31,3,300,300,1
0,0,0,0,0,0,300,300,1
0,0,1,0,19,0,300,300,1
3,7,11,0,25,3,300,300,1
3,8,12,0,24,3,300,300,1
3,8,12,0,23,3,300,300,1
3,8,12,0,23,3,300,300,1
3,8,12,0,22,3,300,300,1
3,8,12,0,22,3,300,300,1
3,7,12,0,21,3,300,300,1
3,7,12,0,21,3,300,300,1
3,7,12,0,21,3,300,300,1
3,6,12,0,20,3,300,300,1
3,6,11,0,20,3,300,300,1
3,6,11,0,20,3,300,300,1
3,5,10,0,20,3,300,300,1
3,5,9,0,20,3,300,300,1
3,5,8,2,20,3,300,300,1
3,5,8,2,20,3,300,300,1
3,4,7,3,20,3,300,300,1
3,4,6,4,20,3,300,300,1
3,4,6,6,20,3,300,300,1
3,3,5,6,21,3,300,300,1
3,3,4,7,22,3,300,300,1
3,3,3,6,23,3,300,300,1
3,3,3,8,23,3,300,300,1
3,3,2,9,24,3,300,300,1
3,3,2,9,27,3,300,300,1
3,3,2,9,29,3,300,300,1
4,3,2,8,29,4,300,300,1
4,4,2,7,31,4,300,300,1
4,4,2,5,33,4,300,300,1
4,4,2,4,34,4,300,300,2
4,4,2,4,35,4,300,300,2
4,5,1,2,38,4,300,300,2
4,5,2,2,42,4,300,300,2
4,6,2,1,47,4,300,300,2
4,6,3,1,53,4,300,300,1
4,6,3,1,53,4,300,300,1
4,8,6,0,77,4,300,300,1
4,9,8,0,87,4,300,300,1
4,9,9,0,87,4,300,300,1
5,10,11,0,44,5,300,300,1
5,10,13,0,31,5,300,300,1
5,11,16,0,20,5,300,300,1
5,12,18,0,19,5,300,300,1
5,12,18,0,17,5,300,300,1
5,13,20,0,16,5,300,300,1
4,12,23,0,15,4,300,300,1
4,12,24,0,14,4,300,300,1
4,12,25,0,14,4,300,300,1
4,12,26,0,14,4,300,300,1
4,12,27,2,13,4,300,300,1
4,12,27,5,13,4,300,300,1
0,4,21,1,7,0,300,300,1
3,9,25,5,11,3,300,300,1
4,10,26,9,12,4,300,300,1
4,10,25,11,12,4,300,300,1
4,9,23,14,13,4,300,300,1
4,9,22,16,14,4,300,300,1
4,8,20,20,14,4,300,300,1
4,7,18,23,14,4,300,300,1
4,7,16,24,14,4,300,300,1
4,6,14,26,14,4,300,300,1
0,0,0,0,0,0,300,300,1
3,3,10,26,14,3,300,300,1
3,3,9,28,15,3,300,300,1
3,3,7,31,15,3,300,300,2
4,3,6,31,15,4,300,300,2
4,4,6,32,15,4,300,300,2
4,4,6,32,16,4,300,300,2
4,5,6,33,16,4,300,300,2
5,5,6,33,16,5,300,300,2
5,5,6,34,16,5,300,300,2
5,5,6,35,17,5,300,300,2
5,5,5,35,17,5,300,300,2
5,4,5,36,17,5,300,300,2
5,4,5,36,17,5,300,300,2
5,4,5,31,16,5,300,300,2
5,4,5,33,17,5,300,300,2
5,4,4,35,17,5,300,300,2
5,4,4,36,18,5,300,300,2
5,4,5,36,17,5,300,300,2
5,4,5,37,17,5,300,300,2
5,4,6,37,17,5,300,300,2
5,4,6,38,17,5,300,300,2
5,4,6,38,18,5,300,300,2
5,4,6,39,18,5,300,300,2
5,5,6,39,18,5,300,300,2
5,5,5,39,17,5,300,300,2
5,5,5,35,17,5,300,300,2
5,5,5,35,18,5,300,300,2
5,5,5,38,18,5,300,300,2
5,5,5,39,19,5,300,300,2
5,4,6,39,19,5,300,300,2
5,4,6,39,19,5,300,300,2
5,5,6,39,20,5,300,300,2
5,5,6,39,20,5,300,300,2
5,5,6,40,20,5,300,300,2
5,5,6,40,20,5,300,300,2
5,5,6,40,21,5,300,300,2
2,2,4,38,19,2,300,300,2
4,4,6,40,20,4,300,300,2
4,4,6,36,19,4,300,300,2
4,3,6,36,20,4,300,300,2
4,3,6,39,21,4,300,300,2
4,3,6,40,21,4,300,300,2
4,3,5,40,22,4,300,300,2
4,3,5,40,22,4,300,300,2
4,3,5,41,22,4,300,300,2
4,4,5,41,22,4,300,300,2
4,4,5,40,23,4,300,300,2
4,4,5,41,23,4,300,300,2
4,4,5,43,23,4,300,300,2
4,4,5,44,23,4,300,300,2
4,4,5,44,23,4,300,300,2
4,4,5,42,21,4,300,300,2
4,4,5,38,20,4,300,300,2
4,4,5,41,21,4,300,300,2
4,4,5,42,22,4,300,300,2
5,4,5,43,22,5,300,300,2
5,4,5,43,22,5,300,300,2
5,5,5,43,23,5,300,300,2
5,5,5,42,23,5,300,300,2
6,5,5,42,23,6,300,300,1
6,6,5,42,23,6,300,300,1
6,6,5,43,24,6,300,300,1
6,7,5,40,24,6,300,300,1
6,8,5,37,25,6,300,300,1
6,9,5,31,25,6,300,300,1
6,9,6,28,23,6,300,300,1
6,9,7,26,20,6,300,300,1
6,10,7,22,17,6,300,300,1
6,10,7,17,15,6,300,300,1
6,10,8,12,13,6,300,300,1
6,11,10,9,10,6,300,300,1
6,12,12,6,8,6,300,300,1
6,12,12,6,8,6,300,300,1
6,12,12,6,8,6,300,300,1
6,12,12,6,8,6,300,300,1
6,15,25,0,6,6,300,300,1
6,15,27,0,6,6,300,300,1
6,16,29,0,6,6,300,300,1
6,17,31,0,6,6,300,300,1
6,17,32,0,5,6,300,300,1
6,18,34,0,5,6,300,300,1
6,18,36,1,4,6,300,300,1
5,18,37,3,5,5,300,300,1
5,18,38,6,4,5,300,300,1
5,17,39,8,5,5,300,300,1
5,17,39,9,5,5,300,300,1
5,15,39,11,5,5,300,300,1
4,15,39,14,5,4,300,300,1
4,15,39,14,5,4,300,300,1
4,14,39,17,6,4,300,300,1
4,13,39,20,6,4,300,300,1
4,12,37,23,7,4,300,300,1
4,11,35,28,9,4,300,300,1
4,11,32,30,9,4,300,300,1
4,10,30,33,9,4,300,300,1
4,9,27,37,9,4,300,300,1
4,9,25,40,9,4,300,300,1
4,8,23,42,9,4,300,300,2
3,8,22,44,9,3,300,300,2
3,7,20,45,9,3,300,300,2
3,7,20,48,9,3,300,300,2
3,7,21,50,9,3,300,300,2
3,8,22,54,8,3,300,300,2
3,8,24,57,8,3,300,300,2
3,8,25,59,8,3,300,300,2
3,8,27,65,8,3,300,300,2
4,9,29,71,8,4,300,300,2
4,9,29,78,8,4,300,300,1
4,9,29,80,8,4,300,300,1
4,10,29,89,7,4,300,300,1
4,10,26,96,7,4,300,300,1
4,10,26,96,7,4,300,300,1
4,7,13,102,7,4,300,300,1
4,7,11,100,7,4,300,300,1
4,7,9,87,8,4,300,300,1
5,7,8,73,7,5,300,300,1
5,8,7,72,6,5,300,300,1
5,8,8,62,6,5,300,300,1
5,9,8,50,6,5,300,300,1
5,10,9,40,6,5,300,300,1
4,10,10,30,6,4,300,300,1
5,12,12,23,6,5,300,300,1
5,12,13,19,6,5,300,300,1
5,13,17,14,6,5,300,300,1
5,14,21,10,5,5,300,300,1
0,0,0,0,0,0,300,300,1
5,15,27,5,3,5,300,300,1
5,16,30,3,4,5,300,300,1
2,13,30,0,3,2,300,300,1
4,15,35,0,4,4,300,300,1
4,15,38,0,5,4,300,300,1
4,15,39,3,5,4,300,300,1
4,15,40,4,5,4,300,300,1
4,14,41,7,5,4,300,300,1
4,14,41,11,5,4,300,300,1
3,12,39,15,5,3,300,300,1
3,11,37,19,4,3,300,300,1
3,10,34,24,4,3,300,300,1
3,9,31,28,4,3,300,300,1
2,7,28,34,4,2,300,300,1
2,7,25,39,4,2,300,300,1
2,6,21,45,5,2,300,300,1
2,5,17,48,5,2,300,300,1
2,4,13,52,5,2,300,300,1
2,3,10,53,6,2,300,300,1
2,3,8,54,6,2,300,300,2
2,3,8,54,6,2,300,300,2
2,3,8,54,6,2,300,300,2
2,2,5,50,6,2,300,300,2
2,2,5,49,6,2,300,300,2
2,2,5,42,6,2,300,300,2
2,2,5,43,6,2,300,300,2
2,2,5,45,6,2,300,300,2
2,2,5,45,7,2,300,300,2
2,2,5,44,7,2,300,300,2
2,2,5,43,7,2,300,300,2
2,2,5,43,7,2,300,300,2
2,2,5,41,7,2,300,300,2
2,2,4,40,7,2,300,300,2
2,2,4,39,7,2,300,300,2
2,2,4,39,7,2,300,300,2
2,2,4,38,7,2,300,300,2
2,2,3,31,7,2,300,300,2
3,2,3,34,7,3,300,300,2
3,2,3,34,8,3,300,300,2
3,2,3,35,8,3,300,300,2
0,0,0,28,3,0,300,300,2
3,1,2,34,9,3,300,300,2
3,1,2,33,8,3,300,300,2
0,0,2,1,0,0,300,300,2
3,1,2,30,8,3,300,300,2
3,1,2,30,9,3,300,300,2
3,1,2,30,9,3,300,300,2
0,0,0,27,9,0,300,300,2
3,1,2,26,9,3,300,300,2
3,1,2,27,9,3,300,300,2
3,2,2,28,11,3,300,300,2
4,2,2,27,12,4,300,300,2
4,2,2,26,13,4,300,300,2
4,2,2,24,15,4,300,300,2
4,2,2,24,16,4,300,300,2
4,2,2,23,16,4,300,300,2
4,2,2,21,16,4,300,300,2
5,2,2,19,17,5,300,300,2
5,2,2,16,17,5,300,300,2
5,2,2,16,17,5,300,300,2
5,3,2,15,19,5,300,300,2
6,3,2,15,19,6,300,300,2
6,3,2,15,20,6,300,300,2
6,3,1,15,22,6,300,300,2
6,3,1,14,23,6,300,300,2
6,3,1,14,24,6,300,300,3
6,3,1,14,24,6,300,300,2
6,2,1,13,26,6,300,300,2
5,2,1,12,27,5,300,300,2
5,2,1,12,27,5,300,300,2
4,2,1,10,26,4,300,300,2
4,2,1,12,29,4,300,300,2
4,2,1,12,30,4,300,300,2
4,2,1,11,31,4,300,300,2
4,2,1,12,32,4,300,300,2
3,3,0,11,33,3,300,300,2
4,3,1,10,33,4,300,300,2
4,4,1,10,33,4,300,300,2
4,4,1,10,34,4,300,300,2
4,5,2,10,35,4,300,300,2
